"zipcode","description","garageSpaces","hasAssociation","hasGarage","hasSpa","hasView","yearBuilt","latestPrice","latest_salemonth","latest_saleyear","numOfPhotos","numOfAccessibilityFeatures","numOfAppliances","numOfParkingFeatures","numOfPatioAndPorchFeatures","numOfSecurityFeatures","numOfWaterfrontFeatures","numOfWindowFeatures","numOfCommunityFeatures","lotSizeSqFt","livingAreaSqFt","avgSchoolDistance","avgSchoolRating","avgSchoolSize","MedianStudentsPerTeacher","numOfBathrooms","numOfBedrooms","numOfStories","orig.id"
"78752","Older home built in 1941 on a large lot with large pecan trees.",0,"FALSE","FALSE","FALSE","FALSE",1941,340,"12",2019,11,"0",1,0,0,1,0,0,0,23958,988,0.533333333333333,3.33333333333333,820,15,1,2,1,"10552"
"78736","Great Family home, updated kitchen, bamboo floors, porcelain tile, granite counter tops in kitchen, over sized bedrooms,  enlarged deck, over sized garage, great schools, neighborhood park.  Large back yard.",2,"FALSE","TRUE","FALSE","FALSE",1980,321.9,"3",2020,44,"0",7,2,0,0,0,0,0,8323,2028,3.5,6.66666666666667,1698,17,2,3,2,"1574"
"78745","Check out this one of a kind condo that lives much more like a single family home! -  HOA dues (price is subject to change). This property has it all!-  We took the time to think about the new owner of this property and made high end selections in our design choices.",1,"TRUE","TRUE","FALSE","FALSE",1975,299.999,"3",2020,25,"0",3,1,1,0,0,0,0,10280,1125,1.26666666666667,4,840,13,2,3,1,"6036"
"78745","Well maintained 3 bed 2.5 bath home in the highly sought-after Grand Oaks Community.  Home features high ceilings, wood flooring, gas cooking, 2 living areas, covered patio and designer paint throughout. The spacious master suite incorporates a walk-in closet, double vanities, garden tub and separate shower. Grand Oaks Community amenities include park, sport court, playscape and trails. Phenomenal location close to shopping and dining centers South Park Meadows and Arbor Trails.",0,"TRUE","FALSE","FALSE","FALSE",2005,325,"5",2019,27,"0",3,1,0,0,0,0,0,4486,1714,1.8,4,840,13,3,3,1,"5607"
"78739","Previous Model Home in the well sought after Circle C Ranch. Easy walking distance to the swimming pool and to Clayton Elementary. This two-story has had the master bath remodeled in 2012, new carpeting upstairs in Dec 2019, and a new HVAC system installed in May 2018. The upstairs game room with a private bath and reading nook makes this an excellent second family room! Come see for yourself today!",2,"TRUE","TRUE","FALSE","FALSE",2006,475,"3",2020,25,"0",4,2,1,1,0,0,0,8929,2566,1.43333333333333,8.66666666666667,1664,18,4,4,2,"12075"
"78746","Immaculately maintained single story home in the heart of Westlake with picturesque hill country views and pool. Tall ceilings in main living, large kitchen, private office, informal and formal dining areas. Enjoy the sunsets from the private backyard lounging on the spacious patio deck. Neighborhood amenities include Davenport park, tennis courts, hike-n-bike trail and play ground nearby. Convenient location, only minutes from downtown Austin, Austin Country Club, Lake Austin and The Domain. Eanes ISD.",2,"TRUE","TRUE","FALSE","FALSE",1983,915,"8",2019,32,"0",3,2,1,0,0,0,0,14374.8,2665,2.05,9,1669,15,3,3,1,"171"
"78725","Fridge, washer, dryer, wall tv mounts do not convey",2,"FALSE","TRUE","FALSE","FALSE",1999,240,"12",2020,10,"0",4,2,2,0,0,0,0,5183,1534,1.8,3,1457,13,3,3,1,"6"
"78723","Magnificently renovated home in the highly desirable University Hills area! 3 bedrooms/2.5 bath two story, relish the 2 large living areas designed for entertaining family/friends. Natural light that overflows in to the backyard patio for your spring time grill parties. Plenty of shade trees & privacy. Close to Mueller development, HEB, coffee houses, eateries, parks, public golf course, schools, UT and shopping!",1,"FALSE","TRUE","FALSE","FALSE",1964,449.9,"3",2020,29,"0",2,2,1,1,0,1,0,6621,1664,1.26666666666667,3.33333333333333,569,13,3,3,2,"10227"
"78759","Great Hills Fixer-upper! Great Location! EASY access to Mopac, 183 and 360. Beautiful views, expansive outdoor space. Usable yard and in-ground pool. Great outdoor entertaining area. Bring your investors or ""do-it-yourself"" buyers. Main floor master with master bath, kitchen and 2 living areas. Second floor down with additional entrance, has three beds, two additional full baths and large family room. Potential for downstairs to be remodeled as mother-in-law apartment or rental potential.",0,"FALSE","FALSE","FALSE","FALSE",1973,825,"12",2019,34,"0",0,1,0,0,0,0,0,15681.6,2558,1.13333333333333,7,1523,17,3,4,2,"2356"
"78721","1707 Astor Pl, Austin, TX 78721 is a single family home that contains 1,530 sq ft and was built in 1963. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $504,096. The Rent Zestimate for this home is $2,450/mo.",3,"FALSE","TRUE","FALSE","TRUE",1963,459.9,"2",2020,21,"0",7,2,0,0,0,0,0,11761.2,1530,2.03333333333333,3.33333333333333,635,13,2,3,1,"8909"
"78757","Updated home on quiet street in North Shoal Creek. Updates in 2013. Open, functional floor plan with combined kitchen/living/dining spaces. Also huge bonus family room with tons of natural light. Tastefully updated bathrooms and spacious bedrooms. Tranquil deck space for entertaining and sitting by the pool. Convenient to all that Anderson and Burnet road have to offer. Alamo Drafthouse, Cover 3, Pinthouse Pizza, Hop Doddy, etc. 10 minutes to the Domain, 15 minutes to downtown Austin.",1,"FALSE","TRUE","FALSE","FALSE",1968,490,"5",2018,22,"0",5,2,0,0,0,0,0,8799,1712,0.866666666666667,5.33333333333333,1236,13,2,3,1,"6987"
"78759","11500 Catalonia Dr, Austin, TX 78759 is a single family home that contains 1,886 sq ft and was built in 1977. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $582,443. The Rent Zestimate for this home is $2,250/mo.",2,"TRUE","TRUE","TRUE","FALSE",1977,560,"6",2020,22,"0",4,2,3,1,0,0,0,8189,1886,2.16666666666667,6,1474,15,2,3,1,"3284"
"78735","Stunning two story home nestled in Travis County with master suite on main level and numerous updates through-out. Highlights include refinished kitchen cabinetry, updated fixtures and sink, custom cabinets in living area, recent paint throughout (2015) and 3M tinted overhead windows. Master bath updated with traverine tile in shower and floor and refinished cabinets.  NEW 2017 additions to the home include installation of Solar Panels, full remodel of living room fireplace, kitchen cabinets, countertops, and backsplash, new farmhouse sink, and dishwasher, refinished staircase rail and entrance door along with NEW hardwood tile floors throughout living space (1200 sq ft).   Second living /game room and study on 2nd floor. Relax in private yard with deck and pergola and updated landscaping and stonework.",3,"TRUE","TRUE","FALSE","FALSE",2005,575,"7",2019,9,"0",7,2,2,1,0,0,0,8407,3297,4.16666666666667,6,1455,17,4,4,2,"4522"
"78704","When buying new construction, Details Matter. 717 West Annie is the epitome of quality construction. Miele refrigerator, dishwasher, microwave, oven, wine refrigerator and 5 burner range top. Custom German Leicht cabinetry that features refrigerator and dishwasher integration. Large quartz island with a waterfall edge, level 5 finish on all walls, and custom steel glass framed stairwell. Wainscotting, pocket doors, Leuders limestone, and Brizo and Restoration Hardware fixtures. Skylights, Ecobee thermostats, Western Window Systems, burnished plaster exterior and a standing seam galvalume roof.",0,"FALSE","FALSE","FALSE","FALSE",2018,1447.5,"11",2018,35,"0",0,2,0,0,0,0,0,4399,2545,0.7,5,889,13,4,4,1,"12416"
"78753","This lovely home is surrounded by lush landscaping and large trees making it very private. The backyard has an extended covered patio - perfect for entertaining. There is a large familyroom complete with a stone surround fireplace and exposed beam cathedral ceiling. A 3 bedroom, 2 bath with lots of storage, large walk in closets, new appliances and tons of potential. Interior has been repainted, popcorn ceilings removed, all new fans & fixtures, wood laminate throughout. Please send all inquiries to haydo83@gmail.com",4,"FALSE","TRUE","FALSE","TRUE",1973,349.5,"4",2018,14,"0",4,3,0,0,0,0,0,12196.8,1828,2.03333333333333,5,814,15,2,4,1,"2749"
"78731","Stunning Mid-Century ranch home in Highland Park West! Remodeled to the studs in '11. Soaring ceilings, abundant natural light, & open living/dining/kitchen great room. Chef's kitchen with quartz countertops, stainless appliances, & center island. Woven bamboo, travertine, & marble flooring- no carpet! Spacious owner's suite with sitting area & incredible spa-like en suite bath. Murphy bed in 3rd bedroom conveys! Two blocks to award winning Highland Park Elementary.  See Updates list in docs.",2,"FALSE","TRUE","FALSE","TRUE",1955,579.9,"9",2019,24,"0",5,2,0,0,0,0,0,7728,1992,1,7,1177,16,2,3,1,"12958"
"78750","Single-Story home with a pool AND 3-Car Garage! Excellent RRISD Schools: Laurel Mountain, Canyon Vista, Westwood. Enjoy 3 living areas, formal dining room, 4 beds, 3 full baths and 1 Powder/Half Bath. Two master suites plus third bedroom with loft area. Fresh paint inside and out. Over 1/4 acre lot features lush landscaping, private backyard w pool and patio - great for entertaining. Garden. Dog Run.  Walking distance to Mountain View Park (tennis, baseball, soccer, playground, and covered pavilion).",0,"TRUE","FALSE","FALSE","FALSE",1990,624.999,"6",2019,40,"0",4,1,1,1,0,2,0,11761.2,2766,1.23333333333333,9,1616,16,4,4,1,"946"
"78744","3 bedroom with 4th converted into a walk-in/thru closet, and 2 bathrooms. South Austin Home minutes from Downtown and Formula 1. Had newer roof put up in 2013 and a new water heater in 2015, with good foundation as well. Interior has been remodeled. HVAC has been replaced. Wood fenced back yard with small patio area.",2,"FALSE","TRUE","FALSE","FALSE",1975,280,"7",2019,30,"0",5,2,1,0,0,0,0,7840,1289,1.66666666666667,3.66666666666667,1287,14,2,4,1,"9167"
"78735","Home with 5 beds, 4 full baths, mature 30-40â oak trees in front providing shade. Kitchen with island, stainless appliances, vent hood and walk-in pantry.  kitchen opens into large family room with gas log fireplace.  Master bedroom, en-suite bath including a dual vanity, separate tub and shower and one additional bedroom and bathroom on the main floor.  Second floor with media room, Jack and Jill bedrooms and additional bedroom and bath.  Located with quick commute to downtown and access to Google Fiber.",2,"TRUE","TRUE","FALSE","FALSE",1999,699.999,"6",2018,28,"0",3,2,0,0,0,0,0,8319,3505,3.5,5.66666666666667,1332,16,4,5,2,"5258"
"78735","This beautiful 4-bedroom home is situated on a large, cul-de-sac lot with tons of gorgeous oak trees. The living room has soaring 2-story ceilings and huge windows allowing for great natural light. Brand new wood floors downstairs, new carpet upstairs and a fresh coat of paint. Master downstairs with 3 bedrooms upstairs. Travis Country is centrally located, has excellent schools, outstanding neighborhood parks and pools. An added plus is being so close to the Barton Creek Greenbelt and Wilderness Park.",2,"TRUE","TRUE","FALSE","FALSE",1996,519,"8",2018,30,"0",4,2,0,0,0,0,0,10323,2344,3.6,5.66666666666667,1332,16,3,4,2,"5376"
"78727","Beautiful, 1 story home in fantastic condition with mother in law plan that sits on an over-sized corner lot with lots of trees and belongs to Round Rock ISD.  Stained privacy fence, playscape, 8ft back side fence, red tip bushes 8+ ft tall for extra privacy on side, full gutters, window screens, and sprinkler system to highlight outside.  The interior is move in ready, spacious, open floor plan kitchen, an office (4th bedroom), separate dining room, Elfa master closet and full painted garage. The home is centrally located and only 5 mins from the Domain and 1/2 mile away from the train station!",2,"TRUE","TRUE","FALSE","FALSE",2004,359,"4",2019,33,"0",2,2,0,0,0,0,0,10018,2050,2.83333333333333,5.33333333333333,1348,14,2,3,1,"8052"
"78724","This charming original owner home has been freshly painted inside & carpet replaced in the bedrooms June 2019. The perfect 3/2 with a bonus space at the front, this home is ready for it's new owners personal touches! Unwind on the front covered porch or entertain friends in the large yard with extended concrete patio. A large open kitchen with ample storage and counter space & large walk-in pantry. Master en suite with garden tub, walk-in shower & extended vanity. Master bedroom is large with a walk-in closet. Formal dining space & large living room to host your biggest gatherings in! Secondary bedrooms have ample space with good storage in the closets. Updated stainless steel gas 5 burner stove and microwave in the kitchen. Carpet only in the bedrooms and pride of ownership make this an excellent home just waiting for it's new owners!",0,"TRUE","FALSE","FALSE","FALSE",2009,212.5,"7",2019,35,"0",3,1,2,0,0,1,0,5749,1767,2.5,2.66666666666667,1478,13,2,3,1,"668"
