"X","name","ethnicity","call","city","quality"
4415,"Emily","white","no","chicago","high"
4416,"Kareem","black","no","chicago","low"
4417,"Matthew","white","no","chicago","low"
4418,"Tremayne","black","no","chicago","high"
4419,"Kristen","white","no","chicago","low"
4420,"Sarah","white","no","chicago","high"
4421,"Tamika","black","no","chicago","low"
4422,"Tanisha","black","no","chicago","high"
4423,"Allison","white","no","chicago","high"
4424,"Keisha","black","no","chicago","high"
4425,"Kristen","white","no","chicago","low"
4426,"Tamika","black","no","chicago","low"
4427,"Brett","white","no","chicago","low"
4428,"Jamal","black","call","chicago","low"
4429,"Anne","white","no","chicago","high"
4430,"Ebony","black","no","chicago","low"
4431,"Emily","white","no","chicago","low"
4432,"Rasheed","black","no","chicago","high"
4433,"Anne","white","no","chicago","low"
4434,"Jill","white","no","chicago","high"
4435,"Kenya","black","no","chicago","high"
4436,"Latoya","black","no","chicago","low"
4437,"Aisha","black","no","chicago","high"
4438,"Anne","white","no","chicago","low"
4439,"Latoya","black","no","chicago","low"
4440,"Meredith","white","no","chicago","high"
4441,"Kenya","black","no","chicago","low"
4442,"Kristen","white","no","chicago","high"
4443,"Laurie","white","no","chicago","low"
4444,"Tamika","black","no","chicago","high"
4445,"Anne","white","no","chicago","low"
4446,"Ebony","black","no","chicago","high"
4447,"Keisha","black","no","chicago","low"
4448,"Laurie","white","no","chicago","high"
4449,"Aisha","black","no","chicago","low"
4450,"Anne","white","no","chicago","low"
4451,"Jill","white","no","chicago","low"
4452,"Kristen","white","no","chicago","high"
4453,"Lakisha","black","no","chicago","high"
4454,"Rasheed","black","no","chicago","low"
4455,"Aisha","black","no","chicago","low"
4456,"Anne","white","no","chicago","high"
4457,"Emily","white","no","chicago","low"
4458,"Tamika","black","no","chicago","high"
4459,"Anne","white","no","chicago","high"
4460,"Emily","white","no","chicago","high"
4461,"Jermaine","black","no","chicago","low"
4462,"Latonya","black","no","chicago","high"
4463,"Latonya","black","no","chicago","high"
4464,"Laurie","white","no","chicago","low"
4465,"Aisha","black","no","chicago","low"
4466,"Meredith","white","no","chicago","low"
4467,"Sarah","white","no","chicago","high"
4468,"Tanisha","black","no","chicago","high"
4469,"Brett","white","no","chicago","high"
4470,"Leroy","black","no","chicago","high"
4471,"Brendan","white","no","chicago","low"
4472,"Geoffrey","white","no","chicago","low"
4473,"Jamal","black","no","chicago","low"
4474,"Kareem","black","no","chicago","low"
4475,"Matthew","white","call","chicago","high"
4476,"Tremayne","black","no","chicago","high"
4477,"Anne","white","no","boston","low"
4478,"Kenya","black","no","boston","high"
4479,"Laurie","white","no","boston","high"
4480,"Tanisha","black","no","boston","low"
4481,"Anne","white","no","chicago","high"
4482,"Jill","white","no","chicago","low"
4483,"Keisha","black","no","chicago","low"
4484,"Kristen","white","no","chicago","low"
4485,"Lakisha","black","no","chicago","high"
4486,"Latonya","black","no","chicago","low"
4487,"Aisha","black","no","chicago","low"
4488,"Anne","white","no","chicago","high"
4489,"Kristen","white","no","chicago","low"
4490,"Matthew","white","no","chicago","high"
4491,"Tamika","black","no","chicago","high"
4492,"Tanisha","black","no","chicago","high"
4493,"Aisha","black","no","chicago","high"
4494,"Allison","white","no","chicago","high"
4495,"Lakisha","black","no","chicago","low"
4496,"Sarah","white","no","chicago","low"
4497,"Aisha","black","no","chicago","low"
4498,"Emily","white","no","chicago","low"
4499,"Keisha","black","no","chicago","high"
4500,"Kenya","black","no","chicago","low"
4501,"Laurie","white","no","chicago","high"
4502,"Sarah","white","no","chicago","low"
4503,"Allison","white","no","chicago","high"
4504,"Emily","white","no","chicago","low"
4505,"Tamika","black","no","chicago","low"
4506,"Tanisha","black","no","chicago","high"
4507,"Carrie","white","no","chicago","low"
4508,"Kenya","black","no","chicago","high"
4509,"Sarah","white","no","chicago","high"
4510,"Tanisha","black","no","chicago","low"
4511,"Allison","white","no","chicago","high"
4512,"Darnell","black","no","chicago","high"
4513,"Ebony","black","no","chicago","low"
4514,"Jay","white","no","chicago","high"
4515,"Jill","white","no","chicago","low"
4516,"Keisha","black","no","chicago","high"
4517,"Laurie","white","no","chicago","low"
4518,"Sarah","white","no","chicago","high"
4519,"Tamika","black","no","chicago","high"
4520,"Tanisha","black","no","chicago","low"
4521,"Aisha","black","no","chicago","high"
4522,"Allison","white","no","chicago","low"
4523,"Brett","white","no","chicago","low"
4524,"Jermaine","black","no","chicago","low"
4525,"Jill","white","no","chicago","high"
4526,"Keisha","black","no","chicago","low"
4527,"Anne","white","no","chicago","low"
4528,"Latonya","black","no","chicago","high"
4529,"Laurie","white","no","chicago","high"
4530,"Tanisha","black","no","chicago","low"
4531,"Aisha","black","no","chicago","low"
4532,"Carrie","white","no","chicago","high"
4533,"Kristen","white","no","chicago","low"
4534,"Tamika","black","no","chicago","high"
4535,"Brendan","white","no","chicago","high"
4536,"Carrie","white","no","chicago","high"
4537,"Lakisha","black","no","chicago","high"
4538,"Latonya","black","no","chicago","high"
4539,"Latoya","black","no","chicago","low"
4540,"Meredith","white","no","chicago","low"
4541,"Brett","white","no","chicago","high"
4542,"Latonya","black","no","chicago","high"
4543,"Anne","white","no","chicago","high"
4544,"Emily","white","no","chicago","low"
4545,"Latoya","black","no","chicago","low"
4546,"Tamika","black","no","chicago","high"
4547,"Carrie","white","no","chicago","high"
4548,"Latonya","black","no","chicago","low"
4549,"Laurie","white","no","chicago","low"
4550,"Tremayne","black","no","chicago","high"
4551,"Aisha","black","no","chicago","high"
4552,"Carrie","white","no","chicago","high"
4553,"Carrie","white","no","chicago","high"
4554,"Emily","white","no","chicago","low"
4555,"Jill","white","no","chicago","low"
4556,"Kenya","black","no","chicago","high"
4557,"Latonya","black","no","chicago","low"
4558,"Tanisha","black","no","chicago","low"
4559,"Allison","white","call","chicago","low"
4560,"Carrie","white","no","chicago","high"
4561,"Ebony","black","no","chicago","high"
4562,"Leroy","black","call","chicago","low"
4563,"Anne","white","no","boston","low"
4564,"Anne","white","no","boston","high"
4565,"Brad","white","no","boston","high"
4566,"Brett","white","no","boston","high"
4567,"Brett","white","no","boston","high"
4568,"Carrie","white","no","boston","low"
4569,"Darnell","black","no","boston","high"
4570,"Ebony","black","no","boston","low"
4571,"Emily","white","no","boston","high"
4572,"Hakim","black","no","boston","low"
4573,"Jamal","black","no","boston","high"
4574,"Jamal","black","no","boston","high"
4575,"Jay","white","no","boston","low"
4576,"Jay","white","no","boston","high"
4577,"Jermaine","black","no","boston","low"
4578,"Kristen","white","no","boston","low"
4579,"Kristen","white","no","boston","low"
4580,"Lakisha","black","no","boston","high"
4581,"Latoya","black","no","boston","low"
4582,"Meredith","white","no","boston","low"
4583,"Meredith","white","no","boston","high"
4584,"Neil","white","no","boston","low"
4585,"Rasheed","black","no","boston","low"
4586,"Rasheed","black","no","boston","high"
4587,"Sarah","white","no","boston","low"
4588,"Sarah","white","no","boston","high"
4589,"Tamika","black","no","boston","low"
4590,"Tamika","black","no","boston","high"
4591,"Tanisha","black","no","boston","low"
4592,"Tremayne","black","no","boston","low"
4593,"Tremayne","black","no","boston","high"
4594,"Tyrone","black","no","boston","high"
4595,"Allison","white","no","boston","high"
4596,"Jill","white","no","boston","low"
4597,"Tamika","black","no","boston","high"
4598,"Tremayne","black","no","boston","low"
4599,"Aisha","black","no","boston","low"
4600,"Brendan","white","no","boston","high"
4601,"Jermaine","black","no","boston","high"
4602,"Jill","white","no","boston","low"
4603,"Jill","white","no","boston","high"
4604,"Kenya","black","call","boston","low"
4605,"Sarah","white","no","boston","low"
4606,"Tamika","black","no","boston","high"
4607,"Kristen","white","no","boston","high"
4608,"Latoya","black","no","boston","high"
4609,"Leroy","black","no","boston","low"
4610,"Meredith","white","no","boston","low"
4611,"Jill","white","no","boston","low"
4612,"Kristen","white","call","boston","high"
4613,"Latoya","black","no","boston","high"
4614,"Tamika","black","no","boston","low"
4615,"Anne","white","no","boston","low"
4616,"Latonya","black","no","boston","low"
4617,"Neil","white","no","boston","high"
4618,"Rasheed","black","no","boston","high"
4619,"Allison","white","no","boston","low"
4620,"Emily","white","no","boston","high"
4621,"Lakisha","black","no","boston","high"
4622,"Tanisha","black","no","boston","low"
4623,"Greg","white","no","boston","high"
4624,"Kenya","black","no","boston","low"
4625,"Kristen","white","no","boston","low"
4626,"Tamika","black","no","boston","high"
4627,"Brett","white","no","boston","high"
4628,"Darnell","black","no","boston","high"
4629,"Ebony","black","no","boston","low"
4630,"Meredith","white","no","boston","low"
4631,"Ebony","black","no","boston","low"
4632,"Kristen","white","no","boston","low"
4633,"Latoya","black","no","boston","high"
4634,"Sarah","white","no","boston","high"
4635,"Brad","white","no","boston","low"
4636,"Latonya","black","no","boston","high"
4637,"Rasheed","black","no","boston","low"
4638,"Sarah","white","no","boston","high"
4639,"Aisha","black","no","chicago","high"
4640,"Latoya","black","no","chicago","low"
4641,"Laurie","white","no","chicago","low"
4642,"Meredith","white","no","chicago","high"
4643,"Brendan","white","no","chicago","low"
4644,"Emily","white","no","chicago","low"
4645,"Kenya","black","no","chicago","low"
4646,"Kenya","black","no","chicago","high"
4647,"Kristen","white","no","chicago","high"
4648,"Latonya","black","no","chicago","low"
4649,"Rasheed","black","no","chicago","high"
4650,"Sarah","white","no","chicago","high"
4651,"Allison","white","no","chicago","high"
4652,"Keisha","black","no","chicago","high"
4653,"Kristen","white","no","chicago","low"
4654,"Tamika","black","no","chicago","low"
4655,"Allison","white","no","chicago","high"
4656,"Keisha","black","no","chicago","high"
4657,"Kristen","white","no","chicago","low"
4658,"Tamika","black","no","chicago","low"
4659,"Jamal","black","no","chicago","high"
4660,"Kareem","black","no","chicago","low"
4661,"Kristen","white","no","chicago","high"
4662,"Laurie","white","no","chicago","low"
4663,"Emily","white","no","chicago","high"
4664,"Kristen","white","no","chicago","low"
4665,"Kristen","white","no","chicago","high"
4666,"Rasheed","black","no","chicago","low"
4667,"Tamika","black","no","chicago","high"
4668,"Tamika","black","no","chicago","high"
4669,"Aisha","black","no","chicago","low"
4670,"Emily","white","no","chicago","high"
4671,"Kenya","black","no","chicago","high"
4672,"Sarah","white","no","chicago","low"
4673,"Aisha","black","no","chicago","low"
4674,"Anne","white","no","chicago","high"
4675,"Emily","white","no","chicago","low"
4676,"Tamika","black","no","chicago","high"
4677,"Jill","white","no","chicago","low"
4678,"Lakisha","black","call","chicago","high"
4679,"Latoya","black","call","chicago","low"
4680,"Laurie","white","no","chicago","high"
4681,"Carrie","white","no","chicago","low"
4682,"Kristen","white","no","chicago","high"
4683,"Latonya","black","no","chicago","high"
4684,"Tamika","black","no","chicago","low"
4685,"Aisha","black","no","chicago","high"
4686,"Geoffrey","white","no","chicago","high"
4687,"Jill","white","no","chicago","low"
4688,"Kristen","white","no","chicago","high"
4689,"Tanisha","black","no","chicago","low"
4690,"Tremayne","black","no","chicago","high"
4691,"Aisha","black","no","chicago","low"
4692,"Allison","white","no","chicago","low"
4693,"Latoya","black","no","chicago","high"
4694,"Sarah","white","no","chicago","high"
4695,"Carrie","white","no","chicago","low"
4696,"Ebony","black","no","chicago","low"
4697,"Emily","white","no","chicago","high"
4698,"Tamika","black","no","chicago","high"
4699,"Aisha","black","no","chicago","high"
4700,"Carrie","white","call","chicago","low"
4701,"Lakisha","black","no","chicago","low"
4702,"Sarah","white","call","chicago","high"
4703,"Jamal","black","no","chicago","low"
4704,"Neil","white","call","chicago","low"
4705,"Todd","white","no","chicago","high"
4706,"Tyrone","black","call","chicago","high"
4707,"Jay","white","no","chicago","low"
4708,"Neil","white","no","chicago","high"
4709,"Tremayne","black","no","chicago","low"
4710,"Tyrone","black","no","chicago","high"
4711,"Hakim","black","no","chicago","low"
4712,"Jay","white","no","chicago","high"
4713,"Kenya","black","no","chicago","high"
4714,"Laurie","white","no","chicago","low"
4715,"Allison","white","no","boston","low"
4716,"Kristen","white","no","boston","high"
4717,"Latonya","black","no","boston","low"
4718,"Tamika","black","no","boston","high"
4719,"Aisha","black","no","chicago","low"
4720,"Allison","white","no","chicago","low"
4721,"Carrie","white","no","chicago","high"
4722,"Jill","white","no","chicago","low"
4723,"Lakisha","black","no","chicago","low"
4724,"Tamika","black","no","chicago","high"
4725,"Aisha","black","no","chicago","high"
4726,"Allison","white","call","chicago","high"
4727,"Emily","white","no","chicago","low"
4728,"Emily","white","no","chicago","low"
4729,"Kenya","black","call","chicago","low"
4730,"Leroy","black","no","chicago","low"
4731,"Aisha","black","no","chicago","low"
4732,"Anne","white","no","chicago","low"
4733,"Carrie","white","no","chicago","high"
4734,"Lakisha","black","no","chicago","high"
4735,"Jill","white","no","chicago","high"
4736,"Kenya","black","call","chicago","high"
4737,"Kristen","white","call","chicago","high"
4738,"Latonya","black","call","chicago","low"
4739,"Latonya","black","no","chicago","high"
4740,"Sarah","white","call","chicago","low"
4741,"Ebony","black","no","chicago","high"
4742,"Jill","white","no","chicago","high"
4743,"Kristen","white","no","chicago","low"
